experiment	sample_name	ml_data_source	description	nucleic_acid	medium	genotype	od	growth_setting_1	growth_setting_2	strain	temperature	treatment	additional_notes	variant_phenotype	abx_marker	biotic_int_lv_2	biotic_int_lv_1
E-GEOD-61925	GSM1517349 1	GSM1517349_MK-3.CEL	PAO1 WT. Planktonic plus mouse fascia homogenate. Rep3	RNA	TY	WT		Planktonic 		PAO1	37					Fascia homogenate	Mouse
E-GEOD-61925	GSM1517350 1	GSM1517350_MK-4.CEL	PAO1 WT. Planktonic. Rep1	RNA	TY	WT		Planktonic 		PAO1	37						
E-GEOD-61925	GSM1517351 1	GSM1517351_MK-5.CEL	PAO1 WT. Planktonic. Rep2	RNA	TY	WT		Planktonic 		PAO1	37						
E-GEOD-61925	GSM1517352 1	GSM1517352_MK-6.CEL	PAO1 WT. Planktonic. Rep3	RNA	TY	WT		Planktonic 		PAO1	37						
E-GEOD-32572	GSM807322 1	GSM807322.CEL	NCTC8626; control; replicate 1	RNA	MHB	WT		Planktonic		NCTC8626	37		4 hours				
E-GEOD-32572	GSM807323 1	GSM807323.CEL	NCTC8626; control; replicate 2	RNA	MHB	WT		Planktonic		NCTC8626	37		4 hours				
E-GEOD-32572	GSM807324 1	GSM807324.CEL	NCTC8626; control; replicate 3	RNA	MHB	WT		Planktonic		NCTC8626	37		4 hours				
E-GEOD-32572	GSM807325 1	GSM807325.CEL	NCTC8626 ; honey treated; replicate 1	RNA	MHB	WT		Planktonic		NCTC8626	37	10 % manuka honey	4 hours				
E-GEOD-32572	GSM807326 1	GSM807326.CEL	NCTC8626 ; honey treated; replicate 2	RNA	MHB	WT		Planktonic		NCTC8626	37	10 % manuka honey	4 hours				
E-GEOD-32572	GSM807327 1	GSM807327.CEL	NCTC8626 ; honey treated; replicate 3	RNA	MHB	WT		Planktonic		NCTC8626	37	10 % manuka honey	4 hours				
E-GEOD-58758	GSM1419138 1	GSM1419138_PAO.CEL	PAO1 WT. Planktonic. Rep1	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37		Grown shaking in baffled flask (10 mL culture in 50 mL flask) 				
E-GEOD-58758	GSM1419139 1	GSM1419139_PAO2.CEL	PAO1 WT. Planktonic. Rep2	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37		Grown shaking in baffled flask (10 mL culture in 50 mL flask) 				
E-GEOD-58758	GSM1419140 1	GSM1419140_PAO3.CEL	PAO1 WT. Planktonic. Rep3	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37		Grown shaking in baffled flask (10 mL culture in 50 mL flask) 				
E-GEOD-58758	GSM1419141 1	GSM1419141_BC.CEL	PAO1 ∆creBC. Planktonic. Rep1	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37		Grown shaking in baffled flask (10 mL culture in 50 mL flask) 				
E-GEOD-58758	GSM1419142 1	GSM1419142_BC2.CEL	PAO1 ∆creBC. Planktonic. Rep2	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37		Grown shaking in baffled flask (10 mL culture in 50 mL flask) 				
E-GEOD-58758	GSM1419143 1	GSM1419143_BC3.CEL	PAO1 ∆creBC. Planktonic. Rep3	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37		Grown shaking in baffled flask (10 mL culture in 50 mL flask) 				
E-GEOD-58758	GSM1419144 1	GSM1419144_PAO_FOX.CEL	PAO1 WT. Planktonic plus cefoxitin. Rep1	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37	 50 μg/ml cefoxitin	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419145 1	GSM1419145_PAO2_FOX.CEL	PAO1 WT. Planktonic plus cefoxitin. Rep2	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37	 50 μg/ml cefoxitin	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419146 1	GSM1419146_PAO3_FOX.CEL	PAO1 WT. Planktonic plus cefoxitin. Rep3	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37	 50 μg/ml cefoxitin	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419147 1	GSM1419147_BC_FOX.CEL	PAO1 ∆creBC. Planktonic plus cefoxitin. Rep1	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37	 50 μg/ml cefoxitin	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419148 1	GSM1419148_BC2_FOX.CEL	PAO1 ∆creBC. Planktonic plus cefoxitin. Rep2	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37	 50 μg/ml cefoxitin	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419149 1	GSM1419149_BC3_FOX.CEL	PAO1 ∆creBC. Planktonic plus cefoxitin. Rep3	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37	 50 μg/ml cefoxitin	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419150 1	GSM1419150_PAO_CAZ.CEL	PAO1 WT. Planktonic plus ceftazidime. Rep1	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37	0.5 µg/ml ceftazidime	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419151 1	GSM1419151_PAO2_CAZ.CEL	PAO1 WT. Planktonic plus ceftazidime. Rep2	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37	0.5 µg/ml ceftazidime	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419152 1	GSM1419152_PAO3_CAZ.CEL	PAO1 WT. Planktonic plus ceftazidime. Rep3	RNA	LB	WT	1	Planktonic 	Aerated	PAO1	37	0.5 µg/ml ceftazidime	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419153 1	GSM1419153_BC_CAZ.CEL	PAO1 ∆creBC. Planktonic plus ceftazidime Rep1	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37	0.5 µg/ml ceftazidime	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419154 1	GSM1419154_BC2_CAZ.CEL	PAO1 ∆creBC. Planktonic plus ceftazidime Rep2	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37	0.5 µg/ml ceftazidime	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-GEOD-58758	GSM1419155 1	GSM1419155_BC3_CAZ.CEL	PAO1 ∆creBC. Planktonic plus ceftazidime Rep3	RNA	LB	creBC::lox	1	Planktonic 	Aerated	PAO1	37	0.5 µg/ml ceftazidime	"Grown shaking in baffled flask (10 mL culture in 50 mL flask) , 3 h exposure"				
E-MTAB-2536	20mM_KT2440	20mM_KT2440.CEL	P. putida KT2440. Planktonic plus 20 mM ammonium chloride. 	RNA	M9 plus 2mM glucose			Planktonic 	Aerated	P. putida KT2440	30	20 mM ammonium chloride	Grown shaking at 160rpm 				
E-MTAB-2536	2mM_KT2440	2mM_KT2440.CEL	P. putida KT2440. Planktonic plus 2 mM ammonium chloride. 	RNA	M9 plus 2mM glucose			Planktonic 	Aerated	P. putida KT2440	30	2 mM ammonium chloride	Grown shaking at 160rpm 				
E-MTAB-2535	20mM_CF600	20mM_CF600.CEL	"Pseudomonas putida CF600_grown in M9 plus 20 mM ammonium chloride as nitrogen source, rep1"	RNA	M9 with 20 mM ammonium chloride	WT		Planktonic	shaking	CF600	30		unpublished data				
E-MTAB-2535	2mM_CF600	2mM_CF600.CEL	"Pseudomonas putida CF600_grown in M9 plus 2 mM ammonium chloride as nitrogen source, rep1"	RNA	M9 with 2 mM ammonium chloride	WT		Planktonic	shaking	CF600	30						
E-GEOD-29879	GSM740019 1	GSM740019.CEL	PA14 WT; biofilm; control	RNA	LB	WT		Biofilm	Shaking- glass wool	PA14	37		7 hours; shaking at 250 rpm				
E-GEOD-29879	GSM740020 1	GSM740020.CEL	ΔPA2444; biofilm	RNA	LB	ΔPA2444 (glyA2)		Biofilm	Shaking- glass wool	PA14	37		7 hours; shaking at 250 rpm	RSCV phenotype			
E-MTAB-2528	0.1_12hr_CSV86	0.1_12hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 0.1% NH4NO3, 12 hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	0.1% NH4N03					
E-MTAB-2528	0.1_2hr_CSV86	0.1_2hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 0.1% NH4NO3, 2hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	0.1% NH4N03					
E-MTAB-2528	0.1_6hr_CSV86	0.1_6hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 0.1% NH4NO3, 6hr"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	0.1% NH4N03					
E-MTAB-2528	0.1_7hr_CSV86	0.1_7hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 0.1% NH4NO3, 7hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	0.1% NH4N03					
E-MTAB-2528	0.1_9h_CSV86	0.1_9hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 0.1% NH4NO3, 9hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	0.1% NH4N03					
E-MTAB-2528	1_12hr_CSV86	1_12hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 1% NH4NO3, 12 hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	1% NH4NO3					
E-MTAB-2528	1_2hr_CSV86	1_2hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 1% NH4NO3, 2hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	1% NH4NO3					
E-MTAB-2528	1_6hr_CSV86	1_6hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 1% NH4NO3, 6hr"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	1% NH4NO3					
E-MTAB-2528	1_7hr_CSV86	1_7hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 1% NH4NO3, 7hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	1% NH4NO3					
E-MTAB-2528	1_9h_CSV86	1_9hr_CSV86(Pae_G1a).CEL	"Pseudomonas putida in mineral salt medium (MSM) + 1% NH4NO3, 9hrs"	RNA	mineral salt medium (MSM) 	WT		Planktonic	Shaking	CSV86	30	1% NH4NO3					
E-MTAB-2528	Glu_6hr_CSV86	Glu_6Hour_(Pae_G1a).CEL	Pseudomonas putida in 1XLB + 0.25% glucose	RNA	LB+ 0.25% glucose	WT		Planktonic	Shaking	CSV86	30						
E-GEOD-54032	GSM1306125 1	GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	"P. aeruginosa PAO1 was grown in nutrient broth (Oxoid number 2) control treatment, replicate 1"	RNA	nutrient broth no. 2 (Oxoid)	WT	0.3	Planktonic	Shaking	PAO1	37		Grown shaking at 200rpm				
E-GEOD-54032	GSM1306126 1	GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	"P. aeruginosa PAO1 was grown in nutrient broth (Oxoid number 2) control treatment, replicate 2"	RNA	nutrient broth no. 2 (Oxoid)	WT	0.3	Planktonic	Shaking	PAO1	37		Grown shaking at 200rpm				
E-GEOD-54032	GSM1306127 1	GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	"P. aeruginosa PAO1 was grown in nutrient broth (Oxoid number 2) control treatment, replicate 3"	RNA	nutrient broth no. 2 (Oxoid)	WT	0.3	Planktonic	Shaking	PAO1	37		Grown shaking at 200rpm				
E-GEOD-54032	GSM1306128 1	GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	"P. aeruginosa PAO1 was grown in nutrient broth (Oxoid number 2) and induced with 20 mM 2-oxoglutarate. At 30 min post induction, replicate 1"	RNA	nutrient broth no. 2 (Oxoid)	WT	0.3	Planktonic	Shaking	PAO1	37	20 mM 2-oxoglutarate	Grown shaking at 200rpm				
E-GEOD-54032	GSM1306129 1	GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	"P. aeruginosa PAO1 was grown in nutrient broth (Oxoid number 2) and induced with 20 mM 2-oxoglutarate. At 30 min post induction, replicate 2"	RNA	nutrient broth no. 2 (Oxoid)	WT	0.3	Planktonic	Shaking	PAO1	37	20 mM 2-oxoglutarate	Grown shaking at 200rpm				
E-GEOD-54032	GSM1306130 1	GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	"P. aeruginosa PAO1 was grown in nutrient broth (Oxoid number 2) and induced with 20 mM 2-oxoglutarate. At 30 min post induction, replicate 3"	RNA	nutrient broth no. 2 (Oxoid)	WT	0.3	Planktonic	Shaking	PAO1	37	20 mM 2-oxoglutarate	Grown shaking at 200rpm				
E-GEOD-47031	GSM1143375 1	GSM1143375_A1_Pae_G1a_.CEL	"PAO1 PAO1161 RifR parA1-39::smh (parAnull) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 1"	RNA	LB	PAO1161 RifR parA1-39::smh (parAnull)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143376 1	GSM1143376_A2_Pae_G1a_.CEL	"PAO1 PAO1161 RifR parA1-39::smh (parAnull) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 2"	RNA	LB	PAO1161 RifR parA1-39::smh (parAnull)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143377 1	GSM1143377_A3_Pae_G1a_.CEL	"PAO1 PAO1161 RifR parA1-39::smh (parAnull) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 3"	RNA	LB	PAO1161 RifR parA1-39::smh (parAnull)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143378 1	GSM1143378_B1_Pae_G1a_.CEL	"PAO1 PAO1161 RifR parB1-18::TcR (parBnull) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 1"	RNA	LB	PAO1161 RifR parB1-18::TcR (parBnull)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143379 1	GSM1143379_B2_Pae_G1a_.CEL	"PAO1 PAO1161 RifR parB1-18::TcR (parBnull) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 2"	RNA	LB	PAO1161 RifR parB1-18::TcR (parBnull)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143380 1	GSM1143380_B3_Pae_G1a_.CEL	"PAO1 PAO1161 RifR parB1-18::TcR (parBnull) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 3"	RNA	LB	PAO1161 RifR parB1-18::TcR (parBnull)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143381 1	GSM1143381_WT1_Pae_G1a_.CEL	"PAO1 WT (PAO1161) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 1"	RNA	LB	WT (PAO1161)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143382 1	GSM1143382_WT2_Pae_G1a_.CEL	"PAO1 WT (PAO1161) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 2"	RNA	LB	WT (PAO1161)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-47031	GSM1143383 1	GSM1143383_WT3_Pae_G1a_.CEL	"PAO1 WT (PAO1161) grown planktonically in LB with aeration at 37 degrees to an OD of 0.5, replicate 3"	RNA	LB	WT (PAO1161)	0.5	Planktonic	aerated	PAO1	37				Rifampin		
E-GEOD-39867	GSM980539 1	GSM980539_MHH1372.CEL	"P. aeruginosa TBCF10839nrtR mutant cells harvested at late exponential phase, 37°C LB, replicate 1"	RNA	LB	TBCF10839nrtR::Tn5		Planktonic	Shaking	TBCF10839	37		late exponential phase				
E-GEOD-39867	GSM980540 1	GSM980540_MHH1373.CEL	"P. aeruginosa TBCF10839 nrtR mutant cells harvested at late exponential phase, 37°C LB, replicate 2"	RNA	LB	TBCF10839nrtR::Tn5		Planktonic	Shaking	TBCF10839	37		late exponential phase				
E-GEOD-39867	GSM980541 1	GSM980541_MHH1376.CEL	"P. aeruginosa TBCF10839 cells harvested at late exponential phase, 37°C LB, replicate 1"	RNA	LB	WT		Planktonic	Shaking	TBCF10839	37		late exponential phase				
E-GEOD-39867	GSM980542 1	GSM980542_MHH1377.CEL	"P. aeruginosa TBCF10839 cells harvested at late exponential phase, 37°C LB, replicate 2"	RNA	LB	WT		Planktonic	Shaking	TBCF10839	37		late exponential phase				
E-GEOD-51409	GSM1244967 1	GSM1244967_PAO1-22-replicate-01.CEL	"PAO1 WT grown at 22C in LB with shaking to mid-log phase, replicate 1"	RNA	LB 	WT	0.5	planktonic	aerated	PAO1	22	ciprofloxacin (1 ug/ml;~8x MIC)					
E-GEOD-51409	GSM1244968 1	GSM1244968_PAO1-22-replicate-02.CEL	"PAO1 WT grown at 22C in LB with shaking to mid-log phase, replicate 2"	RNA	LB 	WT	0.5	planktonic	aerated	PAO1	22	ciprofloxacin (1 ug/ml;~8x MIC)					
E-GEOD-51409	GSM1244969 1	GSM1244969_PAO1-22-replicate-03.CEL	"PAO1 WT grown at 22C in LB with shaking to mid-log phase, replicate 3"	RNA	LB 	WT	0.5	planktonic	aerated	PAO1	22	ciprofloxacin (1 ug/ml;~8x MIC)					
E-GEOD-51409	GSM1244970 1	GSM1244970_PAO1-37-replicate-01.CEL	"PAO1 WT grown at 37C in LB with shaking to mid-log phase, replicate 1"	RNA	LB 	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)					
E-GEOD-51409	GSM1244971 1	GSM1244971_PAO1-37-replicate-02.CEL	"PAO1 WT grown at 37C in LB with shaking to mid-log phase, replicate 2"	RNA	LB 	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)					
E-GEOD-51409	GSM1244972 1	GSM1244972_PAO1-37-replicate-03.CEL	"PAO1 WT grown at 37C in LB with shaking to mid-log phase, replicate 3"	RNA	LB 	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)					
E-GEOD-51076	GSM1237734 1	GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	H103 (PAO1) WT; control; replicate 1	RNA	M9 minimal medium + 0.2% glucose	WT	0.4	Planktonic	Aerated	H103 (PAO1)	37		OD580; mid log phase cells; 180 rpm				
E-GEOD-51076	GSM1237735 1	GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	H103 (PAO1) WT; control; replicate 2	RNA	M9 minimal medium + 0.2% glucose	WT	0.4	Planktonic	Aerated	H103 (PAO1)	37		OD580; mid log phase cells; 180 rpm				
E-GEOD-51076	GSM1237736 1	GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	H103 (PAO1) WT; control; replicate 3	RNA	M9 minimal medium + 0.2% glucose	WT	0.4	Planktonic	Aerated	H103 (PAO1)	37		OD580; mid log phase cells; 180 rpm				
E-GEOD-51076	GSM1237737 1	GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	PAOSX (PAO1) ΔsigX; replicate 1	RNA	M9 minimal medium + 0.2% glucose	ΔsigX	0.4	Planktonic	Aerated	PAOSX (PAO1)	37		OD580; mid log phase cells; 180 rpm				
E-GEOD-51076	GSM1237738 1	GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	PAOSX (PAO1) ΔsigX; replicate 2	RNA	M9 minimal medium + 0.2% glucose	ΔsigX	0.4	Planktonic	Aerated	PAOSX (PAO1)	37		OD580; mid log phase cells; 180 rpm				
E-GEOD-51076	GSM1237739 1	GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	PAOSX (PAO1) ΔsigX; replicate 3	RNA	M9 minimal medium + 0.2% glucose	ΔsigX	0.4	Planktonic	Aerated	PAOSX (PAO1)	37		OD580; mid log phase cells; 180 rpm				
E-MEXP-3970	Treated_1	Overhage11002_Pae_G1a.CEL	PAO1 WT; LL-37; replicate 1	RNA	MHB	WT		Planktonic	Aerated	H103 (PAO1)	37	20 ug/ml LL-37	2 hours; mid log phase cells; 170 rpm				
E-MEXP-3970	Treated_2	Overhage5002_Pae_G1a.CEL	PAO1 WT; LL-37; replicate 2	RNA	MHB	WT		Planktonic	Aerated	H103 (PAO1)	37	20 ug/ml LL-37	2 hours; mid log phase cells; 170 rpm				
E-MEXP-3970	Untreated_1	Overhage11001_Pae_G1a.CEL	PAO1 WT; control; replicate 1	RNA	MHB	WT		Planktonic	Aerated	H103 (PAO1)	37		2 hours; mid log phase cells; 170 rpm				
E-MEXP-3970	Untreated_2	Overhage5001_Pae_G1a.CEL	PAO1 WT; control; replicate 2	RNA	MHB	WT		Planktonic	Aerated	H103 (PAO1)	37		2 hours; mid log phase cells; 170 rpm				
E-GEOD-33871	GSM838206 1	GSM838206_OXYR-LB-1_Pae_G1a.CEL	"PAO1 ΔoxyR grown planktonically in LB for 12 hours at 37 degrees, replicate 1"	RNA	LB	ΔoxyR	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838207 1	GSM838207_OXYR-LB-2_Pae_G1a.CEL	"PAO1 ΔoxyR grown planktonically in LB for 12 hours at 37 degrees, replicate 2"	RNA	LB	ΔoxyR	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838208 1	GSM838208_OXYR-LB-4_Pae_G1a.CEL	"PAO1 ΔoxyR grown planktonically in LB for 12 hours at 37 degrees, replicate 3"	RNA	LB	ΔoxyR	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838209 1	GSM838209_OXYR-PM-1_Pae_G1a.CEL	"PAO1 ΔoxyR grown planktonically in King's A medium for 12 hours at 37 degrees, replicate 1"	RNA	King's A Medium	ΔoxyR	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838210 1	GSM838210_OXYR-PM-3_Pae_G1a.CEL	"PAO1 ΔoxyR grown planktonically in King's A medium for 12 hours at 37 degrees, replicate 2"	RNA	King's A Medium	ΔoxyR	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838211 1	GSM838211_OXYR-PM-4_Pae_G1a.CEL	"PAO1 ΔoxyR grown planktonically in King's A medium for 12 hours at 37 degrees, replicate 3"	RNA	King's A Medium	ΔoxyR	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838212 1	GSM838212_PAO1-LB-1_Pae_G1a.CEL	"PAO1 WT grown planktonically in LB for 12 hours at 37 degrees, replicate 1"	RNA	LB	WT	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838213 1	GSM838213_PAO1-LB-2_Pae_G1a.CEL	"PAO1 WT grown planktonically in LB for 12 hours at 37 degrees, replicate 2"	RNA	LB	WT	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838214 1	GSM838214_PAO1-LB-3_Pae_G1a.CEL	"PAO1 WT grown planktonically in LB for 12 hours at 37 degrees, replicate 3"	RNA	LB	WT	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838215 1	GSM838215_PAO1-PM-1_Pae_G1a.CEL	"PAO1 WT grown planktonically in King's A medium for 12 hours at 37 degrees, replicate 1"	RNA	King's A Medium	WT	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838216 1	GSM838216_PAO1-PM-3_Pae_G1a.CEL	"PAO1 WT grown planktonically in King's A medium for 12 hours at 37 degrees, replicate 2"	RNA	King's A Medium	WT	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838217 1	GSM838217_PAO1-PM-4_Pae_G1a.CEL	"PAO1 WT grown planktonically in King's A medium for 12 hours at 37 degrees, replicate 3"	RNA	King's A Medium	WT	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838218 1	GSM838218_PAO1-5344-1_Pae_G1a.CEL	"PAO1 oxyR overexpression strain grown planktonically in LB for 12 hours at 37 degrees, replicate 1s"	RNA	LB	oxyR overexpression	12 hrs	Planktonic		PAO1	37						
E-GEOD-33871	GSM838219 1	GSM838219_PAO1-5344-3_Pae_G1a.CEL	"PAO1 oxyR overexpression strain grown planktonically in LB for 12 hours at 37 degrees, replicate 2"	RNA	LB	oxyR overexpression	12 hrs	Planktonic		PAO1	37						
