	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
AQP3	AQP3	6.233922128001679e-11	16113.0	3.0922487160758196	0.007711427381922891	17205.0	4.426409270427152	2.92557723920383	25	0.4560332697674434
LINC01352	LINC01352	0.29032017579346503	16112.0	3.08466900636211	0.82211843778198	8110.0	0.510088498877339	1.7192217709423598	22	1.4975267013246125
HOXD11	HOXD11	7.5005632501078e-12	16111.0	3.0812186652529	0.1872332792651175	15015.0	2.279186948440436	2.073186087648753	24	0.38685949205942544
ZFP2	ZFP2		16110.0	3.07847933713083	0.36218594787020153	11042.0	1.3398991887448854	1.8978685784617935	25	0.9160698312393418
UCN	UCN	0.000277742229406821	16109.0	3.0784674403669303	0.23776952757769998	9979.0	1.2919242812296559	1.7734788265916421	25	1.0073665004339183
NYAP2	NYAP2	0.0013186321528294	16108.0	3.07027867535207	0.612636487906068	6329.0	0.671374225547228	1.6140574515763255	23	1.4862571635613198
CDK15	CDK15		16106.5	3.0679394764376897	0.648901286924926	8581.0	0.9702146234736954	1.7064372870662465	24	1.2293008766647735
TBX22	TBX22		16106.5	3.0679394764376897	0.44365642225523905	9304.0	1.0205153026150757	2.3439301958103194	20	0.8735004896827995
SOX30	SOX30	0.0112784865342789	16105.0	3.0678882616252	0.0743539976442819	16291.0	2.6147744946604585	2.448375268994775	25	0.18506712296223107
MUC5AC	MUC5AC	0.0273200177761409	16104.0	3.06454090257626	0.00027823895156545	17726.0	7.104134941276818	5.938487738723079	24	0.6802395182799806
DSCAM	DSCAM	7.62291052782202e-05	16103.0	3.0608950321712705	0.0829067476436296	14477.0	2.092966877257664	2.0760373250978548	24	0.46623832009763255
FOXL1	FOXL1	7.06470724403305e-10	16102.0	3.0588863510890096	0.399358909513155	12554.0	1.9385030939452081	1.8239947334993711	24	0.614246980304775
TNFSF4	TNFSF4	0.15418667325162902	16101.0	3.05730668684605	0.5112541834733789	9942.0	1.4827634752340082	1.8779342490961914	25	0.8384442705434627
BMP2	BMP2	7.30441059280062e-14	16100.0	3.04908028768448	0.232193543713499	12914.0	1.7826458367006623	2.4429010248666385	25	0.518414146988601
LINC00682	LINC00682		16099.0	3.0477585268899	0.16396387142666652	13579.0	1.6538779647836623	2.010478880471122	20	0.6933077366023388
IL17B	IL17B		16098.0	3.0395555761664	0.15935528209429853	9912.0	1.117631043673215	2.318675972442302	23	0.8288887948706296
NDRG1	NDRG1	2.2041415828703296e-15	16097.0	3.0383095193435494	0.12319158179213544	12925.0	2.69289370792564	3.7728027689449575	25	0.09155416611255904
ANXA13	ANXA13	0.0020503172849496	16096.0	3.03493898450908	0.05372798699074515	17245.0	2.881562086671503	2.3713612226239236	23	0.06467884199770484
DDX58	DDX58	2.7746965182656396e-29	16095.0	3.0336683405295197	0.6333338610358314	6767.0	1.285852356360401	2.254299579121663	25	0.7753255158971
HLX	HLX	2.80161109311145e-05	16094.0	3.0336395156961804	0.180734658889974	11555.0	1.3443869906583512	2.017328477093462	25	0.837371079731983
CD109	CD109	5.76754754199949e-48	16093.0	3.0003093014199598	0.45467318252114103	9004.0	1.5494855896481807	2.672020865237783	25	0.5429687060631057
PGAP2	PGAP2	6.45283421458201e-42	16092.0	3.00027563714167	0.43507757017441	3263.0	-0.03186510570614067	1.1063195668156687	25	2.7407458331187735
TRHDE	TRHDE	2.2132275113537497e-22	16091.0	3.00021854784508	0.24728100351086396	13319.0	1.9864523649281642	2.4544046077903507	25	0.4130395533398171
MYLK4	MYLK4	0.00021280765816711298	16090.0	2.9849842472817003	0.37120311855294097	8675.0	0.9016843830087171	1.2885101906706613	25	1.6168283955819076
PCDHB6	PCDHB6	1.9883901855690197e-05	16089.0	2.9846971711483503	0.28413564987518003	11687.5	1.2812292024337606	2.5002743438368573	25	0.6813124219402624
C7	C7	0.270667854777278	16087.5	2.98187872304993	0.0720825598277429	15651.0	2.8437825201724802	3.4865280195202266	24	0.039608516582767365
FPR2	FPR2	0.270667854777278	16087.5	2.98187872304993	0.07166014839065984	14607.0	2.110982802219066	1.9296067565098132	24	0.4513333703319436
TAS2R50	TAS2R50		16086.0	2.98016007649043	0.0550394176227076	10.0	-2.109041741792833	1.7081515198759778	21	2.9793620525260955
ACE2	ACE2	0.0296926357002321	16085.0	2.97553235187502	0.11377969449779302	13926.0	1.9210469295534225	2.321436556572582	23	0.45423831176263635
CPA4	CPA4	2.88467354286337e-09	16084.0	2.97293757196347	0.37493185901226295	16967.0	4.4608217815256745	4.893231010005886	24	0.30406988889748227
PLA2G4C	PLA2G4C	2.2430653723791002e-05	16083.0	2.97109141294813	0.596204753654332	6886.0	0.6724767723535952	1.782972542484144	25	1.2892036112861094
TOX	TOX	1.3832360227220197e-19	16082.0	2.9661369562617703	0.42820735941765947	11454.0	1.6224734863695125	1.852277000072183	25	0.7254117336877235
RSAD2	RSAD2	0.18477680214181896	16081.0	2.95627980387188	0.530348517802976	7259.0	1.0729341645187158	2.581719696273893	25	0.7294926874018632
ADRA2C	ADRA2C	0.464309066060355	16080.0	2.95370329130188	0.194822418033406	15137.0	2.389454778640644	2.593720525470103	25	0.21754406734278656
KCNJ2	KCNJ2	0.00020095760400859098	16079.0	2.9462434996474998	0.6682604323403609	5722.0	0.6198893867410779	1.8368231836090503	24	1.2665095550109102
HERC5	HERC5	5.42425068697702e-34	16078.0	2.93463185609775	0.42151332004741704	12379.0	1.8481582888407218	2.0249223437707258	25	0.5365507327228375
PXDN	PXDN	4.79393392633191e-15	16077.0	2.9346188554515202	0.192590735707064	16132.0	2.9686994213299305	2.8706179346375307	25	0.011872205446495112
NPR1	NPR1	3.4047049897435797e-06	16076.0	2.9331302518130697	0.066901358403133	17590.0	6.958909517734974	5.240107946885798	23	0.7682626592290774
PLA2G2F	PLA2G2F		16075.0	2.9329503950168903	0.07356310087156515	16549.0	3.1107681356004973	2.452031747974397	23	0.0725185311040531
CTSE	CTSE	0.00022016394276030098	16074.0	2.9304797766080295	0.0714568929299361	14604.0	2.7048427762860308	2.589588282021417	22	0.08713238389612571
TMEM132B	TMEM132B	0.31290435855577303	16073.0	2.92583722088341	0.392061885511021	11725.0	1.8227266949852348	2.120789328386046	24	0.5201414921951062
FAM83A	FAM83A	7.500164601837341e-19	16072.0	2.92223116388062	0.38548107911893004	14399.0	3.2639191997124737	3.761183500469904	24	0.09084588289541433
ASPDH	ASPDH	0.20122400821272302	16071.0	2.9171212690537405	0.10646083218083098	13025.0	1.7732034964855234	1.855580308621479	25	0.616474408169399
SOX18	SOX18	9.44093833090882e-14	16070.0	2.91300721575895	0.10796742345019074	16482.0	2.8417713573952454	2.711513031543122	25	0.026271626776274204
ADM	ADM	1.8003457260742e-09	16069.0	2.9115648037466904	0.288338643793739	8862.0	1.6046437665463946	2.0917515006408016	25	0.6247974660469585
IL17RE	IL17RE	2.47651653699275e-05	16068.0	2.9099228630431897	0.0336727160378609	15749.0	2.6358961554661278	1.606751397772435	25	0.17054704788616742
MLPH	MLPH	1.3942449922354499e-33	16067.0	2.9086388983783595	0.08123872493163299	16816.0	3.000896087531257	3.159129936502824	25	0.02920335377373767
GRIA3	GRIA3		16066.0	2.9073723308816097	0.153455666237875	14602.0	2.092583057488707	2.5329132608211236	24	0.32168068523940024
ISG15	ISG15	6.5644346380386194e-18	16065.0	2.89084382656478	0.302573485330383	9571.0	1.48113496720684	2.581655811092902	25	0.5460483358396109
SERPINC1	SERPINC1	0.312155413108701	16064.0	2.8906746874429303	0.00561058928595479	17574.0	4.312609174644984	4.096448801278324	20	0.3471139409232527
LHFPL1	LHFPL1	0.0366506537364947	16063.0	2.8883650725724306	0.48857419580531997	7175.0	0.41207307225315665	1.6620562998923996	24	1.4898965820108425
PDGFB	PDGFB	1.0284418299938e-10	16062.0	2.88419036196404	0.14700450501021498	14258.0	2.1540622064189936	1.7620010778676938	25	0.41437440913976026
BOLL	BOLL		16061.0	2.87959392920592	0.458646138221236	6128.0	-0.21338719619884522	2.1738595920743293	23	1.4228063011435785
AMIGO2	AMIGO2	6.57327269875058e-17	16060.0	2.8764317035592204	0.214250927854775	10403.0	1.8605872725883166	2.0186700282971084	25	0.5032246066623581
FAM43B	FAM43B	4.1226028969734796e-13	16059.0	2.8675570957351	0.0532844386391422	13766.0	1.9868323532325072	2.182503655989671	25	0.40353872493433335
MAGEC2	MAGEC2	5.486268062734289e-21	16058.0	2.8670325631689306	0.1788088109052351	15510.0	3.1328948175697664	4.362877251370041	22	0.06093736749466171
PYCARD.AS1	PYCARD.AS1		16056.5	2.8667087983110804	0.0082033429460373	17348.0	4.5033269158453155	3.635583218548192	25	0.4501665947802979
TGM6	TGM6		16056.5	2.8667087983110804	0.6933081404531141	8943.0	1.0791732798117177	1.9130747107124824	21	0.9343783117772931
RNF183	RNF183		16055.0	2.86435317104965	0.38085025907266995	11608.0	0.9457340986918704	2.2974923333841106	25	0.8350926984516781
CYP4F11	CYP4F11	0.172652003831767	16054.0	2.8599541678547	0.057287603442193	16501.0	2.9303621169603584	1.8225859588800903	25	0.03863079750099765
APCDD1L	APCDD1L	3.5169188307911797e-06	16053.0	2.8471726468208702	0.269390032207591	12285.0	1.2905796500390327	2.6248781571968913	24	0.593015333879011
DYNLRB2	DYNLRB2	0.00718512956481134	16052.0	2.84016477138893	0.6958678200903539	8382.0	0.567786844330088	2.07127220812505	21	1.0970928486100995
SELP	SELP	0.322776731678952	16051.0	2.8341662167592596	0.398583131562778	10508.0	0.9709889262541324	1.800170637757474	24	1.0350003779786914
SMC1B	SMC1B	6.75347050603166e-08	16050.0	2.8333125989041297	0.441192905600288	7650.0	0.7849530838266819	2.3030620947151195	24	0.8894069854989397
MSR1	MSR1	0.00508234352983776	16049.0	2.82405470483666	0.34870647636702096	11470.0	1.6411699131296704	2.067657914035902	23	0.5720892144088252
MAPK13	MAPK13	5.27966760402622e-14	16048.0	2.82359790245052	0.03008884834788705	14336.0	2.4230825506832896	1.8552159746310712	25	0.2158861055769407
SLC12A3	SLC12A3		16046.5	2.80986816796955	0.020396610612423	15769.0	3.504778664476215	3.955332175215995	20	0.1756895415411518
HPD	HPD		16046.5	2.80986816796955	0.011521462325318976	17273.0	3.8892497952240874	4.127168970071223	22	0.26153075754393224
NEURL1	NEURL1	1.65165900347916e-27	16045.0	2.78850014248358	0.00555843470424351	17584.0	5.238963070721252	3.8868657844385193	25	0.6304470141594188
FAM151A	FAM151A	0.212565517439043	16044.0	2.78671134830177	0.14306816776032	16802.0	3.493335416511269	2.2312220326097743	25	0.31669822988570445
KLK15	KLK15		16043.0	2.78346889534572	0.27749506209182107	9712.0	1.0853127700296978	2.089343182844058	18	0.8127703190456514
CACNG4	CACNG4	2.2096323126111198e-10	16042.0	2.77974992327401	0.0641789124284493	17167.0	3.662336066443357	2.1751431533994823	24	0.40576002631825536
ACOXL	ACOXL	0.22774009895896805	16041.0	2.77184343370818	0.39241692155605895	12084.0	1.3825745627211248	1.6787757067187958	25	0.8275488294397659
CEACAM6	CEACAM6	0.18669831251180702	16040.0	2.76651009551835	0.12150724264602498	17419.0	4.608408324784708	3.730147231111602	24	0.4937870049481837
SYNDIG1L	SYNDIG1L		16039.0	2.7611093484639704	0.05740125855956695	15366.0	1.960176488597475	2.427832867004472	22	0.3298962093938157
COMP	COMP	0.00425718258523442	16038.0	2.7560326634055494	0.124319423026066	16220.0	3.4464833878541374	4.100026024396008	23	0.1684015468048892
MUC2	MUC2	0.18776184008381602	16037.0	2.7556642563453297	0.00867201397718238	17526.0	6.237779692253619	4.83211834200228	21	0.720618823765274
MAPK10	MAPK10	3.63298221278732e-05	16036.0	2.75160499262761	0.3785258383836	10994.0	1.449257936812886	1.8633763034049677	24	0.6989179015719643
GRIN2A	GRIN2A		16034.5	2.74717984567275	0.44388148091692003	10136.0	1.7189784773260797	2.0986244118134296	23	0.4899406309003132
TDRD5	TDRD5		16034.5	2.74717984567275	0.39797991012234896	12557.0	1.66237328163022	1.917103557347193	23	0.5658570502803926
TPRG1	TPRG1	5.94321310650318e-07	16033.0	2.7457241558216805	0.624545515712996	5194.0	0.18266138926766431	2.183385134967368	25	1.1738940260726485
HBZ	HBZ	0.30942833542153103	16032.0	2.74195210384794	0.14216450021651558	16411.0	3.932246285618133	4.942096925560284	22	0.2408480043388161
DRD1	DRD1	1.72983850455819e-19	16031.0	2.73426780090507	0.250248611775575	12180.0	1.5208539759359292	1.6753395276459475	22	0.724279350511196
CMTM2	CMTM2	0.16596037058291102	16030.0	2.73208919232646	0.31420680567188597	11822.0	1.260313541193748	2.6125535204154966	23	0.563347560014251
TSPAN32	TSPAN32	0.0302364551617938	16029.0	2.7315132157596897	0.17292655727705203	15043.0	2.3782292755485326	1.923499334221987	25	0.18366730568901013
CXCL11	CXCL11	0.00248963375211268	16028.0	2.73108129139565	0.28165600731346396	14480.0	2.1256377836659444	2.289622514835685	23	0.26442939995860204
WDR78	WDR78	4.59580544997021e-10	16027.0	2.72887068631347	0.3966505020937745	2102.0	-0.07017702467638352	1.7420199570476607	25	1.6067828038741998
RSPH6A	RSPH6A		16026.0	2.72636329914226	0.627299281318775	8463.0	0.8543030285149354	2.148005269385165	24	0.8715343008274716
FOXQ1	FOXQ1	0.014007206840408999	16025.0	2.7089550225243904	0.0340430301936173	16937.0	3.618566283518236	2.529438795086584	24	0.3596099114004097
DPYSL2	DPYSL2	1.42950463165095e-10	16024.0	2.7063702124347597	0.43186369472437397	6322.0	1.2119588335273002	3.1469844103967324	25	0.47487091895668554
UPK2	UPK2	0.000215213096746793	16023.0	2.7021088055467097	0.08960133793390775	17309.0	3.520637543935037	1.744621401874611	25	0.4691727027473186
PTX3	PTX3	4.136227944003621e-09	16022.0	2.6989859979739905	0.212437950110258	14659.0	2.704698264817534	2.7152204344930126	24	0.0021037948783006427
ASIC5	ASIC5		16021.0	2.69818341362464	0.6671608212713255	9444.0	0.4005433800005033	1.9951237845563534	19	1.1516278094669963
IFIT1	IFIT1	7.24862046410808e-13	16020.0	2.69079647361708	0.7186646195336419	3371.0	0.6716456100261419	2.396434226787623	25	0.8425646909147902
ANKRD34A	ANKRD34A	4.81338988857311e-05	16019.0	2.6898782711997002	0.303737020825504	11506.0	1.9874635285916613	2.2226326929057967	25	0.3160282600224534
BEAN1	BEAN1	0.0005172185147009889	16018.0	2.68353587383366	0.498194851105266	7717.0	0.47877744843456715	1.5054176053059252	25	1.4645493832597039
IFI44	IFI44	8.54763254993287e-13	16017.0	2.67657419505258	0.7788464057850949	5472.0	0.7384992131769533	2.1287246816388374	25	0.9104394751431942
TENM4	TENM4	0.0203041200028332	16016.0	2.67364516573529	0.4771709144769636	9517.0	1.1556464140335618	1.8144631429713836	24	0.8366104087492445
CEACAM5	CEACAM5	0.39011671952846794	16015.0	2.6712648158847703	0.0895215133420904	17375.0	5.782675000989608	4.561623966786569	23	0.6820838823540001
RNF165	RNF165	1.07474560047076e-11	16014.0	2.66850435094757	0.338825142650249	10217.0	1.0582574802724976	1.5874501502743965	25	1.0143605897777235
CLEC7A	CLEC7A	7.610557014974059e-05	16013.0	2.66830143007913	0.46543994668368	11685.0	1.125161457759757	1.895604436716026	25	0.814062228611752
ACSL5	ACSL5	1.42481222932855e-33	16012.0	2.6671537364427005	0.1306009274102835	13832.0	2.2710581403629853	1.89208052236606	25	0.20934394250007654
OXTR	OXTR	6.407839879644389e-08	16011.0	2.6642192251444903	0.3777335060507855	10722.0	1.7396739792879614	2.3927407667744665	25	0.3863959099517754
CCL22	CCL22	0.249162647211443	16010.0	2.65505075428596	0.0256638194473747	17593.0	6.24914399176043	6.0206736903582	25	0.5969586498650851
DLX4	DLX4	9.72539025589353e-17	16009.0	2.6484038371812297	0.1128172118106623	16099.0	3.8732552953159574	4.227348163657561	25	0.28974463675945933
MROH2B	MROH2B		16008.0	2.6476995398247403	0.36264301880132244	12829.0	1.7166399054639128	2.432600859108124	17	0.38274245890967346
CYP3A4	CYP3A4	0.05202056252472401	16007.0	2.6406788831193997	0.00869194334534494	17164.0	4.090555633078127	4.622168169167394	19	0.3136789266193874
TP53AIP1	TP53AIP1	0.37787618637884496	16006.0	2.6381112863261897	0.0400578994148337	15434.0	2.227964682258627	1.6998595238707443	24	0.24128264618809167
EGR4	EGR4	3.49509256185966e-05	16005.0	2.6371778629424902	0.2144641192267435	13188.0	1.7395592437866576	2.7545335861146687	24	0.32586954963288134
KCNQ5	KCNQ5	1.32639153605203e-08	16004.0	2.63216896182794	0.360248254018301	9656.0	1.0665674484612706	1.8976358644887048	25	0.8250273630807995
CHRNA10	CHRNA10	2.3576724887061697e-06	16003.0	2.62331594778311	0.841481849263309	6552.0	0.7247712251765287	1.271696072533656	25	1.4929233199753675
ZMAT1	ZMAT1	0.0913514735638848	16002.0	2.61657796908493	0.434367925846062	9695.0	1.5318538512829918	1.980360976915658	25	0.5477406040848964
MAGOH2P	MAGOH2P	0.39038601215634006	16001.0	2.61219989448142	0.607109652656095	6113.0	0.3021765426235761	1.3836837519955438	24	1.66947349676278
AOC4P	AOC4P	0.24362525198869697	16000.0	2.6056790760957997	0.1299172036189845	15456.0	2.1543105643000415	1.7580544393517386	25	0.25674319389233186
XYLT1	XYLT1	9.19432057691061e-13	15999.0	2.60484937489021	0.46633135017049554	8088.0	1.4239226960486355	2.252238031433598	25	0.5243347560781084
RASD2	RASD2	2.91317832938985e-12	15998.0	2.59079847749223	0.0714925649906684	15240.0	2.683960329758215	2.554068140790887	24	0.03647586796064745
C1QTNF1	C1QTNF1	0.00018175069356096699	15997.0	2.58864325752638	0.0286810407616451	16047.0	2.9013228730738483	2.3825883135726205	25	0.13123526786657258
KRTAP5.9	KRTAP5.9		15996.0	2.58330237052596	0.476230771355305	10742.0	0.726907548770151	2.29548572757252	24	0.8087154711778365
RHOG	RHOG	7.82284182207618e-24	15995.0	2.57852508346821	0.0540351119432223	15955.0	3.516547767750213	2.731306812158523	25	0.3434336560456543
ZNF876P	ZNF876P	0.0309293097863795	15994.0	2.5770932258730297	0.5311260097432184	3960.0	0.14402012861110403	1.4351511720449381	25	1.695342723927163
CYBRD1	CYBRD1	4.0349045316071705e-09	15993.0	2.57540943591509	0.247055781307871	10453.0	2.0413913402450716	2.4702153165802234	25	0.21618281292552066
RYR2	RYR2	3.60724046179733e-10	15992.0	2.5702305336670297	0.37277492604594903	12809.0	2.442867754175708	3.923000490834027	25	0.03246565474281771
CCR3	CCR3	0.28948216060549703	15991.0	2.56357975502745	0.140244543243985	14303.0	1.9533981789522832	2.1115898539740394	24	0.2889678480538242
PITX3	PITX3	0.000523112101599634	15990.0	2.55830242683245	0.129922783672242	14019.0	1.1477878893634286	2.756179004583222	25	0.5117644881277635
CYYR1	CYYR1	1.8516028477017602e-05	15989.0	2.5563137325510095	0.48821593734914204	10240.0	1.2845262506762893	1.4609927884382763	24	0.8704953863832506
OR2L13	OR2L13	0.40364963534475296	15988.0	2.55340734980058	0.34703027088418803	8919.0	0.6657443250286674	1.4343079960638725	21	1.3160792730377078
ASB4	ASB4	0.17082468662491399	15987.0	2.55206193131334	0.0179011169928396	17181.0	2.8094888724274973	2.8926358745931093	20	0.08899389770251266
C9	C9		15986.0	2.55028585456256	0.346569326371377	14201.0	2.2221745590973274	1.868731610162643	25	0.17557967858031562
SNAI2	SNAI2	3.6979682009466204e-13	15985.0	2.54965139729448	0.292092868121465	15081.0	3.318604728675524	3.9676738337673285	24	0.19380457255250708
MMP10	MMP10		15984.0	2.5388117950480096	0.0580280564581748	14515.0	2.670255119414992	2.8056294659912258	23	0.046849851685794086
DNASE1L3	DNASE1L3	0.405717169838433	15983.0	2.5366514346061604	0.118832124388932	14337.0	2.427363722810424	1.8674398795053573	24	0.058522747101601
CITED1	CITED1	0.0359624765168048	15982.0	2.52982945808187	0.0240758266801888	15475.0	2.1751635955219832	2.715707248005445	25	0.1305979732610618
HGFAC	HGFAC	0.15970999148901502	15981.0	2.52948662970417	0.079855058525791	17403.0	5.010492029551342	4.39083097909284	24	0.5650423374665531
HTRA1	HTRA1	3.77193006255967e-19	15980.0	2.52637061123452	0.447018400655528	13258.0	2.301170619771447	3.20781935376481	25	0.07020345182429623
