	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
EGFL7	EGFL7	3.33969085896335e-06	17602.0	50.4774508333333	0.8053406566702901	13111.0	0.15575666666666657	0.11796663625160655	25	426.57564685778954
CDH1	CDH1	8.84508245090839e-06	17601.0	50.426275	0.29866418496540004	14706.0	0.2807333333333331	0.1037379343720395	25	483.3867376501609
TNS1	TNS1	4.6980949558125107e-07	17600.0	49.780754166666696	0.16344564995862196	8841.0	0.05487333333333353	0.018427302107551363	25	2698.4894773584947
CLIC6	CLIC6	0.0006511737785237581	17599.0	49.7014591666667	0.6759100950000989	3241.5	0.017766666666666674	0.013736988793440555	25	3616.7819051962915
PPIB	PPIB	0.000655182652171053	17598.0	49.279053333333394	0.0105964029677064	17315.0	1.57761	0.776161254290655	25	61.45816100666921
TGFBR2	TGFBR2	1.45763524855071e-07	17597.0	49.2634891666667	0.45452987624801	8274.0	0.0503133333333333	0.01786405842280339	25	2754.870963168871
LSR	LSR	0.0163158729559122	17596.0	48.804845	0.5004321265050821	13099.0	0.162173333333333	0.05262294862721253	25	924.3623349815945
CD93	CD93	7.421564953486571e-06	17595.0	48.781511666666695	0.0112326465819034	13967.0	0.21026666666666713	0.06974286021469099	25	696.4332241391031
RPS11	RPS11	0.188352075335617	17594.0	48.765349166666695	0.28142215948509697	17505.0	3.315440000000015	2.2283352488357164	25	20.396351576996242
ANXA1	ANXA1	9.92309081043841e-07	17593.0	48.6726708333333	0.785007993817221	16835.0	1.0614866666666676	0.7306843276137651	25	65.15971722310375
LUM	LUM	0.14793451848979802	17592.0	48.23039	0.44636537440068996	15986.0	0.549950000000005	0.33287288684466115	25	143.23918193508686
VAMP5	VAMP5	1.8492118020556599e-06	17591.0	48.0432241666667	0.48418994430133394	16157.5	0.5013333333333335	0.20289933903886226	25	234.31269445499495
KLF6	KLF6	8.55187677722528e-07	17590.0	47.846119166666696	0.398160398950073	15797.0	0.40312666666666636	0.08331495672380143	25	569.4414828453786
THBS2	THBS2	0.0244031323761265	17589.0	47.6501716666667	0.280990965713099	16693.0	0.7841699999999993	0.17239847972121392	25	271.84695446534016
FBP1	FBP1	0.000741083142711809	17588.0	47.051673333333305	0.405957337228195	11941.5	0.15206333333333352	0.10618135658443623	25	441.6934526797559
CLIC3	CLIC3	2.3203562113807598e-08	17587.0	46.327480833333304	0.311783973506919	15901.0	0.4865333333333327	0.32310250566448157	25	141.8774125744554
ESAM	ESAM	8.4646086255987e-08	17586.0	46.2483691666667	0.17834244382620004	9979.0	0.07611666666666671	0.01843739406749228	25	2504.272150987336
FUCA1	FUCA1	0.000558104590248105	17585.0	45.7058841666667	0.8223588475310122	14232.0	0.2864266666666642	0.23923226007221018	25	189.85507007412195
CLDN4	CLDN4	3.38208464052853e-05	17584.0	45.6156691666667	0.4163752996183471	15788.0	0.4166399999999998	0.058983164774806224	25	766.3038994132236
IER2	IER2	1.43183322930659e-06	17583.0	45.52604	0.0767791525880446	17472.0	2.732556666666665	0.3131984035719243	25	136.6337849915191
PRDX1	PRDX1	0.00325999947083406	17582.0	45.1300941666667	0.813613056529951	11779.0	0.10350999999999987	0.07922533396374261	25	568.3356814535243
TGM2	TGM2	0.000344789050355587	17581.0	44.7045166666667	0.12298156868647801	16923.0	1.0044399999999978	0.1302316146297591	25	335.55659116185785
GPC3	GPC3	6.86597003090884e-07	17580.0	44.681426666666695	0.5002082598949921	17524.0	3.307419999999983	0.5687275176061003	25	72.74838193308993
ST14	ST14	5.13327306594845e-10	17579.0	44.6159308333333	0.14095729347621397	8885.0	0.05788000000000005	0.035351312904531286	25	1260.4355304614983
TUBB4B	TUBB4B	0.00463587834130767	17578.0	44.566846666666606	0.253386422154855	17172.0	1.4180966666666688	0.25770601552896494	25	167.4340038645711
PTMS	PTMS	0.0029822826131508198	17577.0	44.4796483333333	0.659321753311869	16675.0	0.8358766666666672	0.616289615453431	25	70.81698372372544
ADAMTS1	ADAMTS1	1.35711106412012e-06	17576.0	44.3394408333333	0.328442294330099	15995.0	0.4691533333333334	0.14511653339261132	25	302.31074622840765
CCL21	CCL21	0.00396830344541035	17575.0	44.1524691666667	0.289768888278249	17709.0	11.162943333333324	3.9965380175117273	25	8.254525714201234
HSPA1B	HSPA1B	0.384090426225855	17574.0	44.078407500000004	0.091638679643184	17608.0	4.83529666666666	1.0225971907422227	25	38.37592278622423
NDUFS5	NDUFS5	0.00345063288194612	17573.0	43.701081666666695	0.292974057415523	16617.0	0.7785833333333347	0.4757204423147213	25	90.22630628291819
S1PR1	S1PR1	6.09077450318594e-08	17572.0	42.802965833333296	0.802775737182917	11812.0	0.1320133333333336	0.10288817554348394	25	414.73135542155484
FSTL3	FSTL3	0.0009388475048686391	17571.0	42.754132500000004	0.12258487678526199	16715.5	0.7912366666666653	0.08242043961142581	25	509.13215254819016
CLEC14A	CLEC14A	1.6740986604329503e-05	17570.0	42.66551	0.39599794498188795	14021.5	0.2065333333333342	0.04426071616422836	25	959.2925814648733
PDIA3	PDIA3	0.000356548859556279	17569.0	42.4462166666667	0.333815893765207	9539.5	0.06411333333333323	0.02216122113562826	25	1912.4444033996078
SLCO2A1	SLCO2A1	5.624801785906229e-05	17568.0	42.3086666666667	0.7892676540231759	190.5	0.0019733333333333196	0.0019306135083228058	25	21913.600599473033
HSP90AA1	HSP90AA1	0.0259112123194083	17567.0	42.2970858333334	0.502774798259423	16638.0	0.7257800000000014	0.3498782103580259	25	118.81650415095588
TLN1	TLN1	9.691355693523328e-07	17566.0	42.2194091666666	0.7184466390475219	13595.0	0.18614666666666635	0.10329517182883435	25	406.92378700575966
PFN1	PFN1	0.00786789365318164	17565.0	42.072193333333395	0.7893757595209699	17056.0	1.276460000000003	0.8501778235561276	25	47.98494174159098
ADGRE5	ADGRE5	8.86014669875876e-06	17564.0	41.6619925	0.0882518152969115	16170.0	0.4897100000000001	0.0726023826897041	25	567.0927175484934
TSC22D3	TSC22D3	0.0231991556330491	17563.0	41.0662008333334	0.04374034769243	15817.0	0.4068366666666663	0.20696385509265797	25	196.45635296300162
TMED9	TMED9	9.21147982398085e-06	17562.0	40.989275833333295	0.4129134031493761	14760.0	0.24177666666666767	0.05065558472556464	25	804.4028982672538
ID3	ID3	4.87414401082891e-05	17561.0	40.8144141666667	0.36984423343196204	16893.0	0.8889233333333325	0.3394822471562553	25	117.60700645697285
ETS2	ETS2	6.344060608179071e-06	17560.0	40.763230833333296	0.462879135803176	14161.5	0.20761999999999986	0.05994578028580559	25	676.5382090278064
GOLM1	GOLM1	0.000100133889915374	17559.0	40.6940716666667	0.274244484146411	14736.0	0.2525666666666659	0.041341984981641315	25	978.2187531140279
HYAL2	HYAL2	2.1506929251471697e-05	17558.0	40.502664166666705	0.7475328363122771	2210.0	0.010209999999999943	0.006938641464319222	25	5835.789956130783
EMP1	EMP1	0.0025962862237577603	17557.0	40.347370833333294	0.19602668721836303	11370.0	0.10379666666666669	0.028986637646285382	25	1388.3491648029697
EIF1	EIF1	5.81989848875838e-05	17556.0	40.1953066666667	0.617185590690704	17366.0	1.837906666666665	0.9588644809240654	25	40.00294177445671
COL6A2	COL6A2	0.254727095839282	17555.0	40.137984166666705	0.23932535298807603	17503.0	3.074446666666671	0.6678081568126887	25	55.500276721531364
POSTN	POSTN	0.0637848995626406	17554.0	40.0201175	0.7619127981427808	16791.0	0.9535933333333348	0.6945235386846336	25	56.24938823622194
PRSS8	PRSS8	0.00792693437418227	17553.0	39.9223283333333	0.07740145122389701	17101.0	1.201110000000001	0.6492071324928843	25	59.643858478030054
TACSTD2	TACSTD2	0.0705438597251117	17552.0	39.7755625	0.254827780561012	14141.0	0.21615666666666689	0.09882004758932034	25	400.3176156900433
CCDC152	CCDC152	2.48105695928432e-05	17551.0	39.762159166666706	0.30613465201879103	17643.0	5.549556666666674	0.9594746518157008	25	35.65764080922453
TUBA1B	TUBA1B	6.09398526248911e-05	17550.0	39.6051816666667	0.122482901981241	17496.0	2.6103600000000045	1.102504044546206	25	33.55527070369513
DCN	DCN	0.00014819653754086798	17549.0	39.5529308333333	0.5230774287942871	14972.0	0.3163233333333323	0.10955400251744599	25	358.14855321010947
LGALS1	LGALS1	0.0692996640326451	17548.0	39.5021866666667	0.850651463791381	16736.0	0.7925333333333273	0.5200605066293312	25	74.43298008576406
TUBA1A	TUBA1A	1.2174486524766801e-05	17547.0	39.356555	0.455482082671791	17428.0	2.8385566666666766	1.8158193860244058	25	20.111030102661598
SERPINE1	SERPINE1	0.0187331217565616	17546.0	39.2243108333333	0.628960261078275	17146.0	1.2768766666666753	0.8811484450677919	25	43.0658810999174
DES	DES	0.00042665467122016604	17545.0	39.162724166666706	0.811870055688715	17432.0	3.548873333333331	3.3132638495711113	25	10.74887254691275
MCEMP1	MCEMP1	7.72440883972829e-06	17544.0	39.1282875	0.790942649493747	6458.0	0.035376666666666515	0.023054322925549584	25	1695.686789830173
PLAU	PLAU	0.00264915377264276	17543.0	39.107021666666704	0.177158452531008	17309.0	1.810513333333333	0.2400808755032547	25	155.3497680944093
NEAT1	NEAT1	0.0151688056394573	17542.0	39.000428333333296	0.47394040487755107	17378.0	2.209399999999987	0.7084004612799815	25	51.9353534395743
TSPO	TSPO	2.5652141316529003e-05	17541.0	38.79618	0.37612668798882204	17024.0	1.2221233333333346	0.1984281944012327	25	189.358456745768
BGN	BGN	0.49992799912984603	17540.0	38.7589416666667	0.554743099326785	16623.0	0.9087233333333272	0.6455696028365048	25	58.6307319412609
PGC	PGC	0.6994902745924929	17539.0	38.658654999999996	0.274741296638475	17765.0	45.436573333333314	11.482489808795778	25	-0.59028298271524
ADH1B	ADH1B	1.0156650753616301e-07	17538.0	38.57959	0.17318047713798496	14021.5	0.19554666666666617	0.07880431724637108	25	487.0804630326382
MYL6	MYL6	0.00241639284220443	17537.0	38.55515	0.16796605075691198	16277.0	0.635176666666667	0.2739372777290982	25	138.42575076924402
TMSB10	TMSB10	0.6925745406412199	17536.0	38.129898333333394	0.663422391040962	17612.0	5.76953666666662	4.232159558134525	25	7.646300008814119
IGFBP2	IGFBP2	0.00264340404879922	17535.0	38.077790833333296	0.484046183456494	13680.0	0.18596333333333248	0.07602018372335906	25	498.44430313257413
FOSL2	FOSL2	0.000141915223596621	17534.0	37.864190833333396	0.0006827859893772769	14146.0	0.21536666666666668	0.06519596971893729	25	577.4716493822007
HSPA1A	HSPA1A	0.417249001000992	17533.0	37.7536783333334	0.519559318070675	17673.0	7.7473999999999705	2.3971280844461855	25	12.517594920367324
MIF.AS1	MIF.AS1	0.00105897068088267	17532.0	37.503775	0.00562520027682024	17727.0	12.559163333333345	4.0167132825268554	25	6.210204690282091
SOD3	SOD3	3.9094165271594e-06	17531.0	37.4746016666667	0.541570612187832	9974.5	0.0743933333333341	0.030376338562183507	25	1231.2283212399439
ALPL	ALPL	0.48853315672018605	17530.0	37.4657841666667	0.0457719496729189	9164.5	0.06506999999999989	0.02947796846799338	25	1268.7683755166402
IL6	IL6	0.00071698969955992	17529.0	37.3263891666667	0.66234420731598	16859.0	0.8246199999999999	0.4047534786984721	25	90.18271883429395
COL6A3	COL6A3	0.0369460189329227	17528.0	37.293984166666704	0.8034069751906658	11944.0	0.12385999999999926	0.07160106299645445	25	519.128105242059
HBEGF	HBEGF	7.27145596405934e-06	17527.0	37.1696508333333	0.5997111995327329	4465.0	0.021763333333333402	0.01420571986390874	25	2614.9950763409347
CAPN8	CAPN8	0.00196666757145475	17526.0	36.9924491666667	0.5212179464586091	6817.5	0.04025333333333343	0.029312832956333766	25	1260.6149630224986
WIF1	WIF1	6.955017685499489e-05	17525.0	36.914575	0.0255328704854399	15464.0	0.3417699999999999	0.10070476272804159	25	363.1685732557332
AQP3	AQP3	0.0366118425051243	17524.0	36.8367166666667	0.739353381187367	15177.0	0.3171433333333323	0.2414246747223942	25	151.26694641020413
RPS4X	RPS4X	0.162886063301976	17523.0	36.757833333333394	0.329475460784264	17243.0	1.5825366666666658	0.3242377636258783	25	108.48611917781959
VAT1	VAT1	1.6939931350950598e-07	17522.0	36.6875783333333	0.24962995267408103	16735.0	0.8268933333333359	0.1769528629167778	25	202.65670986552783
PCSK1N	PCSK1N	0.00125415352758787	17521.0	36.630784999999996	0.512600598161421	13030.0	0.16927333333333308	0.09689679420317293	25	376.2922392480216
CD52	CD52	9.543719200453881e-06	17520.0	36.624292499999996	0.4156525688840061	17638.0	5.392389999999988	2.5154029640590814	25	12.416262104422978
LDHB	LDHB	0.131884711812852	17519.0	36.572374166666705	0.0030430354075494	17723.0	10.827246666666682	2.839765699132984	25	9.065933681733087
RHOA	RHOA	0.00266314298524695	17518.0	36.534625833333294	0.7783936930176879	15286.0	0.3648300000000006	0.23169071927496204	25	156.11240686083895
SELENOP	SELENOP	6.91606015809087e-05	17517.0	36.3269516666667	0.464881837725467	15599.0	0.3824033333333335	0.19170301841264453	25	187.50121219250713
TNFAIP3	TNFAIP3	0.00241493265669035	17516.0	36.304734166666606	0.158800597274549	15700.0	0.39758333333333346	0.13771303362292833	25	260.7389430665694
ARHGDIA	ARHGDIA	7.79417201633168e-06	17515.0	36.254690000000004	0.00476101820089365	17483.0	2.7981299999999987	1.4109390525052024	25	23.712264495476244
EFEMP1	EFEMP1	4.78290532133276e-06	17514.0	36.186780833333295	0.32208917867819703	17391.0	2.05513000000001	1.042605251337113	25	32.73688751285337
HSPB6	HSPB6	5.598175953788049e-08	17513.0	36.12742416666671	0.67027858539405	16788.0	0.9151666666666742	0.4512196479737863	25	78.0379525983002
CAT	CAT	7.10481751390995e-06	17512.0	35.55660583333329	0.23920032202910996	15573.0	0.35782333333333305	0.06205431984246645	25	567.2253372425478
MVP	MVP	0.00162091550863326	17511.0	35.5554891666667	0.24787850367461498	9143.0	0.05859999999999987	0.020527857652829138	25	1729.2057343243775
FAM107A	FAM107A	1.2561501019498e-05	17510.0	35.531105	0.138620564472371	17067.0	1.24523	0.185424043673472	25	184.90522761102508
ATF3	ATF3	0.000162041573261545	17509.0	35.5084116666667	0.678242586926322	12929.0	0.13019333333333408	0.07771231640074967	25	455.2459632124939
ACKR1	ACKR1	0.0008949462134968971	17508.0	35.5013783333333	0.161132730634836	15734.0	0.4015233333333333	0.04891872818862538	25	717.5136455849523
NDRG1	NDRG1	0.16653060648816398	17507.0	35.362404999999995	0.305036054010203	16938.0	0.9263333333333337	0.2556162556233238	25	134.71784719909078
LRRC32	LRRC32	0.00033901899054201003	17506.0	35.2758125	0.37307666267531103	8585.0	0.055073333333333266	0.0217466515089531	25	1619.5936717966113
FASN	FASN	8.99345531891152e-05	17505.0	34.8993583333333	0.8761265257888708	11617.0	0.16096333333333365	0.12859122284429814	25	270.1459262275015
MMP14	MMP14	0.0351825799523919	17504.0	34.8174083333334	0.632450224153967	11680.0	0.10457333333333253	0.06572195800407096	25	528.177127617681
CTSH	CTSH	0.204901891837524	17503.0	34.8169525	0.305506759170958	9871.0	0.09026333333333351	0.044088070003875976	25	787.666349731655
MUC3A	MUC3A	0.0810457310585237	17502.0	34.614978333333305	0.782261780820777	7941.0	0.054476666666666854	0.05153642028450086	25	670.603458212258
GAS6	GAS6	1.12687165781323e-07	17501.0	34.5697775	0.20272877081062	6931.5	0.03649333333333341	0.01965393479122662	25	1757.06719969795
PDIA6	PDIA6	1.08821957748445e-07	17500.0	34.5005366666667	0.378600147853634	16872.0	0.9139100000000013	0.2877542182414359	25	116.71984123091582
CST3	CST3	0.0406702443038641	17499.0	34.467028333333396	0.0723518660396607	17389.0	2.091203333333332	0.6257797691606418	25	51.73677161763434
CXCL14	CXCL14	0.0134048350590119	17498.0	34.4667583333333	0.682292736134962	16113.0	0.5820533333333322	0.45634735698969286	25	74.25200229825215
STOM	STOM	3.86896644508077e-06	17497.0	34.4580483333333	0.044894164727650995	16960.0	1.0144233333333341	0.4985083240463679	25	67.08739530874767
AEBP1	AEBP1	0.21408555610787197	17496.0	34.338845	0.613707717823369	15984.0	0.413890000000005	0.3411232490149517	25	99.45072667419697
BHLHE40	BHLHE40	0.0608340406494964	17495.0	34.332886666666695	0.35480298436674396	16095.0	0.4582833333333318	0.062083985828039374	25	545.6254601171944
ATF4	ATF4	4.04909997014934e-06	17494.0	34.112549166666696	0.5901089075322871	15942.0	0.4407933333333328	0.1802172735739951	25	186.8397804803552
SLC39A8	SLC39A8	8.83793368510062e-06	17493.0	34.1077941666667	0.0322899853995601	13925.0	0.2001333333333335	0.05725638307453436	25	592.2075236431466
AQP4	AQP4	0.000316339833031952	17492.0	33.9216908333333	0.45141986925036	14216.0	0.22278999999999965	0.09693083552203632	25	347.6592423024371
MEG3	MEG3	0.15480049748872599	17491.0	33.8622516666667	0.14486226070029198	15682.0	0.38745333333333326	0.094335413208323	25	354.8486956792167
LAMB2	LAMB2	6.62523255698189e-05	17490.0	33.6760516666667	0.245791516376784	16494.0	0.6368933333333339	0.0653806541000896	25	505.33538992672896
IGFBP3	IGFBP3	0.00722039466778142	17489.0	33.6127683333333	0.13097574489222302	17595.0	4.6056899999999965	0.5249148594542953	25	55.26053951585452
ZFP36L1	ZFP36L1	7.00371096630031e-05	17488.0	33.411695833333305	0.261031849692672	16344.0	0.5761566666666664	0.31622237593451036	25	103.83686185909524
S100A8	S100A8	3.58015448709604e-05	17487.0	33.0471108333333	0.8467003498976671	17412.0	3.0086866666666596	2.6389780234522036	25	11.382597315975977
ACP5	ACP5	0.00474825355235835	17486.0	33.0414058333334	0.722240579601343	11937.5	0.1377866666666669	0.11325318366876577	25	290.5315162079745
MYC	MYC	0.000527507710860019	17485.0	32.8585633333333	0.598999237286947	16428.0	0.5979600000000007	0.1772158231821036	25	182.04132539667702
PCBP1	PCBP1	0.000494403740137796	17484.0	32.840595833333396	0.896906842446734	10535.0	0.11940666666666616	0.11324670484127793	25	288.9372296750484
PEBP4	PEBP4	1.29980777547435e-06	17483.0	32.8366216666667	0.160087776820632	11189.0	0.09395666666666667	0.0327008140684717	25	1001.2798131398413
SSR4	SSR4	0.000377260082725402	17482.0	32.818290000000005	0.6729635746542572	12018.5	0.14281333333333548	0.10357956572213055	25	315.46257641515973
RPL30	RPL30	0.0727049096802756	17481.0	32.7700783333333	0.332097855955692	17474.0	2.63428333333333	0.6970232419971758	25	43.23499301637646
COL4A2	COL4A2	0.0199094226660615	17480.0	32.7253616666667	0.7883218687905159	15685.0	0.4826666666666648	0.38533984594770415	25	83.67339982892868
RARRES2	RARRES2	0.00856900111747675	17479.0	32.635303333333304	0.464710856018451	16255.0	0.625913333333332	0.21962441303490318	25	145.74604688829822
SPI1	SPI1	2.8138437223660198e-05	17478.0	32.6033541666667	0.0379944088670533	16734.0	0.812763333333335	0.4303439621288333	25	73.87251508321644
LGALS4	LGALS4	0.0734420771214624	17477.0	32.5803383333333	0.10244618642474601	17500.0	3.0755466666666664	0.31392327652097923	25	93.98726973561915
CACNA2D2	CACNA2D2	4.36766360351209e-05	17476.0	32.532465833333305	0.15943719984452498	14571.5	0.24204000000000014	0.03822368920795946	25	844.7752297705829
MYL12B	MYL12B	0.000696392178202233	17475.0	32.4960916666667	0.783232199757892	14377.0	0.23856666666666484	0.16627697845707476	25	193.99874413960126
